route_id,origins,destinations,free_flow_time,total_length,mean_speed,speed_std,pct_high_capacity,pct_mid_capacity,pct_local,road_type_entropy,traffic_lights_per_km,turns_per_km,yield_priority_changes_per_km,left_yield_turns_per_km,mean_circuity,edges_per_km,edge_dist_from_shortest,mean_edge_dist_to_other_routes,max_edge_dist_to_other_routes
d2c9142ff00dad8d3d459a46f43cf8d3f1c4c4790e4052bef52187f8ca61368d,-42762428#0,-100468681#2,0.6363636363636364,0.6363636363636364,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.09090909090909091,1.0,0.0,0.6363636363636364,0.5454545454545454,0.09090909090909091,0.13636363636363635,0.7272727272727273,0.2727272727272727,1.0,0.9090909090909091,0.9545454545454546
f458710f1be714b0516ddee01eb4c6cedd639c239fd109ff7160a08a19ad19cf,-42762428#0,-100468681#2,0.7272727272727273,0.8181818181818182,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.0,0.8181818181818182,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.0,0.13636363636363635,0.6363636363636364,0.36363636363636365,0.9090909090909091,0.8181818181818182,0.5454545454545454
71f5f600da9923a52e31b93bd3e50fe47ecddd5c4a4d7e0ebca1985d1d7aac08,-42762428#0,-100468681#2,0.0,0.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,1.0,0.09090909090909091,0.8181818181818182,0.13636363636363635,0.36363636363636365,0.6363636363636364,0.9090909090909091,0.0,0.9090909090909091,0.0,0.36363636363636365,0.8181818181818182
739c2dd0cf38f90faeacec8f996b5a5060bf9967149c38956779d000b7074cd6,-42762428#0,-100468681#2,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.9090909090909091,0.18181818181818182,0.9090909090909091,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.09090909090909091,1.0,0.18181818181818182,0.6363636363636364,0.9545454545454546
69249aa359caaf0f251849465a31570b06f00b54cb807853175a746df314f52e,-42762428#0,-100468681#2,0.8181818181818182,0.7272727272727273,0.13636363636363635,0.22727272727272727,0.0,0.36363636363636365,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.9090909090909091,0.0,0.7272727272727273,0.5454545454545454,0.36363636363636365
6d59143a2d0622be9b67f5e17add92fe08c02fc9cc30885f107ffa303a60d2c6,-42762428#0,-100468681#2,0.5454545454545454,0.45454545454545453,0.13636363636363635,0.22727272727272727,0.7272727272727273,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.13636363636363635,0.9090909090909091,1.0,1.0,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.7272727272727273,0.6818181818181818
99bff3592419a657c1d3c9a3a47f87ff703bec6c7867f842348caf0d97be65f4,-42762428#0,-100468681#2,0.2727272727272727,0.2727272727272727,0.9545454545454546,0.9545454545454546,0.2727272727272727,0.6363636363636364,0.45454545454545453,0.45454545454545453,1.0,0.09090909090909091,0.36363636363636365,0.13636363636363635,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.09090909090909091
acef29639bdd65fe5cbc2e7df14f6ac1c81edde7fc223190c0db8300f2a853b4,-42762428#0,-100468681#2,1.0,1.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.6363636363636364,1.0,0.18181818181818182,0.8181818181818182,1.0,0.6818181818181818
2c0ed0cffdeb1e5ec088b183c113b80445540373596fcc380902b725e5ac0708,-42762428#0,-100468681#2,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,1.0,0.8181818181818182,0.0,1.0,0.13636363636363635,0.18181818181818182,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.45454545454545453
9e4d5ce6aef68f473c722fc6825d21d27204f389a3835568970a4dcf6494b2f1,-42762428#0,-100468681#2,0.9090909090909091,0.9090909090909091,0.0,0.0,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.8181818181818182,0.09090909090909091,0.6363636363636364,0.45454545454545453,0.18181818181818182
f81dd4fed25163e133f08c2f556aa4d7306604ec2cef0fcf06097bc943bfa816,-42762428#0,-100468681#2,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.9090909090909091,0.0,0.2727272727272727,0.13636363636363635,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.0,0.0
f53de463c018d16bbf4743e5471796c82ad6899fcc8e97ec21d7afc26d85fd08,-42762428#0,-100468681#2,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.7272727272727273,1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.2727272727272727
06282c78809aeb697f7c62762b816d503d5b5bfe259d09104b52c3d5df677815,-1323419247,464265154,0.0,0.0,1.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.3888888888888889,1.0,1.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.8888888888888888,0.8333333333333334
0ddaa6ae104f530016d284e5e475377e233ee9f34ff27d3795f01825c003dc18,-1323419247,464265154,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.1111111111111111,1.0,0.0,0.3888888888888889,0.7777777777777778,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.2777777777777778
b13d7894307106c8b842d1287a1eacea2a8f2dad930ebc5f732e53312f7093c3,-1323419247,464265154,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.1111111111111111,1.0,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7777777777777778,1.0,1.0,0.3333333333333333,0.8333333333333334
97c8155df75adc182857c1566cdd9b3a0884995f3bffd99a185f515b8fe0456f,-1323419247,464265154,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.2222222222222222,1.0,0.1111111111111111,0.0,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.0,0.8333333333333334
544f164e1858ea67f5c519509fb0f46b483ba33155a7a6511a0dbfb8a0c7dc2f,-1323419247,464265154,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.3888888888888889,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.8333333333333334
b89439fdb5875a8642791e252c10e72b859ce9f3e9c331351473b95583a777f6,-1323419247,464265154,0.4444444444444444,0.4444444444444444,0.0,0.5555555555555556,0.0,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.3888888888888889,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111
f77295475e6e93d569472d4cd9d62e29ab24e9defd2acaa2cdc8cecdd4250623,-1323419247,464265154,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.0,0.2777777777777778
a4de3564620dee92c9c82acad88a318d5592b9f4773f9cdc3b306cc750c18e41,-1323419247,464265154,0.8888888888888888,1.0,0.6666666666666666,1.0,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.5555555555555556
4c74cada1aa25f6ec304e3ecab536c8c2ce90553a9eaa232153eb11120a7577d,-1323419247,464265154,1.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.3888888888888889,0.1111111111111111,0.0,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.4444444444444444
89053493cd39c462f9f21a0154dd9130a7b26fb983d419defc5db6eda0a1e6d8,-1323419247,464265154,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.0,0.6666666666666666,1.0,0.7777777777777778,0.3333333333333333,0.3888888888888889,0.0,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0
82bc3f4ce4b539c12aa7726c07090c4da8bf96c9fa0ebdbd733fb0b9e26a76ea,71324347#2,416373452,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.4090909090909091,1.0,0.8181818181818182,1.0,0.0,1.0,0.0,0.7272727272727273,0.0
22dd992cf8b516d467b305b4a021a9d0d27dcb338eebab92305313e5ca809c3e,71324347#2,416373452,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.0,0.2727272727272727,0.9090909090909091,0.45454545454545453,0.9090909090909091,0.4090909090909091,0.9090909090909091,1.0,0.7272727272727273,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.8181818181818182
d020ada73123695124497106fbcd6cfc44012f9b7477e3198acb0b226a21788b,71324347#2,416373452,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.18181818181818182,1.0,0.5454545454545454,0.8181818181818182,0.4090909090909091,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.7272727272727273,0.8181818181818182,0.6363636363636364
